time,seconds_elapsed,magneticBearing
1779999147415756500,28.592756591796874,339.6502917939226
1779999147435649000,28.61264892578125,339.62713195598036
1779999147455597300,28.632597412109376,339.56472555471066
1779999147475511800,28.65251171875,339.55309681042917
1779999147495714000,28.672714111328126,339.55309681042917
1779999147515686400,28.692686279296876,339.4907102172395
1779999147535842600,28.712842529296875,339.45953595760255
1779999147555805000,28.732804931640626,339.4400630901751
1779999147575483600,28.752483642578124,339.4089287919621
1779999147595414300,28.772414306640623,339.42061653748476
1779999147615657700,28.79265771484375,339.4012002006416
1779999147635333600,28.812333740234376,339.4128770796642
1779999147655168300,28.832168212890625,339.4128770796642
1779999147675283500,28.852283447265624,339.4556049205977
1779999147695367200,28.8723671875,339.51776845234224
1779999147715477000,28.89247705078125,339.54886992453373
1779999147735284200,28.9122841796875,339.56046470583266
1779999147755302100,28.93230224609375,339.6031307204863
1779999147775199000,28.952198974609374,339.6031307204863
1779999147795139000,28.97213916015625,339.66533832852446
1779999147815584300,28.992584228515625,339.68493656822164
1779999147835369200,29.012369140625,339.7045644339421
1779999147855485200,29.032485107421873,339.72422274927357
1779999147875493000,29.0524931640625,339.74391040228363
1779999147895578600,29.07257861328125,339.7011467560784
1779999147915789000,29.0927890625,339.65835490325486
1779999147935679000,29.112678955078124,339.607523509548
1779999147955464400,29.13246435546875,339.5763404631192
1779999147975432000,29.152431884765626,339.51401228289166
1779999147995675400,29.17267529296875,339.5023681802367
1779999148015558100,29.19255810546875,339.4712085003493
1779999148035542000,29.2125419921875,339.4400630901751
1779999148055750400,29.23275048828125,339.4400630901751
1779999148075592700,29.2525927734375,339.36609103808956
1779999148095796000,29.2727958984375,339.30385703772146
1779999148115869200,29.292869140625,339.28452035630824
1779999148135586000,29.3125859375,339.2106033319174
1779999148155530800,29.33253076171875,339.22239179989896
1779999148175450000,29.3524501953125,339.22239179989896
1779999148195677000,29.372677001953125,339.2341662994407
1779999148215611400,29.392611328125,339.21491288869004
1779999148235314400,29.412314453125,339.2341662994407
1779999148255621400,29.432621337890627,339.2962660165284
1779999148275347000,29.452346923828124,339.3273333938713
1779999148295645000,29.47264501953125,339.28452035630824
1779999148315819500,29.492819580078127,339.2652097880608
1779999148335482400,29.512482421875,339.2534496983094
1779999148355602700,29.532602783203124,339.2652097880608
1779999148375511300,29.55251123046875,339.2769583336578
1779999148395458600,29.57245849609375,339.2769583336578
1779999148415687400,29.5926875,339.2962660165284
1779999148435811800,29.612811767578126,339.3584150701013
1779999148455635700,29.6326357421875,339.3466983274103
1779999148475950800,29.652950927734373,339.3466983274103
1779999148495948000,29.672947998046876,339.37780720084885
1779999148515852800,29.692852783203126,339.35436333029276
1779999148535656200,29.71265625,339.38551397150127
1779999148555671600,29.732671630859375,339.38551397150127
1779999148575516200,29.75251611328125,339.38551397150127
1779999148595495200,29.7724951171875,339.38551397150127
1779999148615713000,29.792713134765624,339.4049659958175
1779999148635628300,29.812628173828124,339.4166773593595
1779999148655715600,29.832715576171875,339.4049659958175
1779999148675565600,29.852565673828124,339.44785189723603
1779999148695735600,29.872735595703126,339.4790407458354
1779999148715519000,29.89251904296875,339.52189717176014
1779999148735507000,29.9125068359375,339.5451700506461
1779999148755623000,29.932622802734375,339.53354053526715
1779999148775534800,29.952534912109375,339.5451700506461
1779999148795732000,29.97273193359375,339.607523509548
1779999148815844400,29.99284423828125,339.6306874039428
1779999148835481300,30.0124814453125,339.6306874039428
